word,weight
anticlockwise,5
antics,6
antidepressant,2
antidepressants,3
antidisenstablishmentarialism,1
antidisestablishmentarianism,3
antidote,4
antifreeze,1
antigenic,2
antigua,2
antihistamine,1
antipathy,3
antiperspirant,1
antipology,1
antiquarian,3
antiquated,3
antique,57
antiques,40
antiquities,2
antiquity,1
antirrhinum,2
antise,1
antiseptic,7
antisocial,1
antithesis,2
antitoxin,4
antler,1
antlers,4
antoine,1
anton,9
antonio,6
antony,20
antrim,5
ants,14
anty,1
anus,2
anuses,1
anutrients,1
anva,1
anwick,2
anxieties,18
anxiety,122
anxious,114
anxiously,2
anxiousness,1
any,15947
anybo,2
anybod,2
anyboday,1
anybodies,2
anybody,2581
anybodys,1
anyes,1
anyho,1
anyhow,178
anymore,26
anyo,2
anyone,1219
anyroad,2
anyth,4
anythi,3
anything,6522
anytime,34
anyw,3
anywa,2
anyway,5221
anyways,5
anywhe,2
anywhere,821
anzakias,1
aorta,4
aortic,2
ap,18
apace,2
apache,3
apack,6
apacked,6
apar,2
apart,188
apartheid,24
apartheid-free,1
apartment,35
apartments,19
apath,1
apathetic,4
apathy,9
ape,6
ape-like,1
aperitif,2
apertate,1
apertures,2
apes,3
apeshit,2
apex,63
aph,1
aphorism,1
aphrodisiac,8
aphrodisiacal,2
apiamin,1
apiece,20
apistle,1
apistles,2
aplomb,3
apo,4
apocalypse,6
apocalyptic,1
apolitical,1
apollo,12
apologetic,7
apologi,1
apologies,102
apologise,65
apologised,4
apologises,1
apologising,4
apologize,99
apologized,12
apologizes,1
apologizing,16
apology,37
apos,1
apostle,47
apostles,33
apostolic,1
apostrophe,65
apostrophes,2
apothecary,5
app,7
appalachian,10
appalled,23
appalling,90
appallingly,4
appals,2
appar,4
apparatus,47
apparatuses,3
apparen,1
apparent,76
apparently,754
appeal,303
appealed,11
appealing,37
appeals,54
appear,321
appeara,1
appearance,88
appearances,16
appeared,169
appearing,61
appears,227
appease,1
appen,1
append,16
appendage,1
appended,3
appendices,19
appendicitis,2
appendix,160
appends,1
appertain,4
appertained,5
appertaining,7
appertains,3
appetite,17
appetites,5
appetizing,3
appl,2
applaud,18
applauded,6
applauding,1
applause,19
apple,224
appleby,3
apples,109
appletise,4
appleton,6
appley,1
appli,3
appliance,22
appliances,30
applicability,1
applicable,34
applican,1
applicant,18
applicants,28
applicat,1
application,613
applications,285
applied,229
applies,138
applobish,1
apply,478
applying,100
appoi,1
appoint,69
appointable,3
appointed,166
appointee,1
appointees,12
appointers,2
appointing,20
appointme,1
appointment,395
appointments,147
appoints,6
apportion,5
apportioned,2
apportioning,1
apportionment,5
apposed,1
apposite,4
appr,2
appraisal,108
appraisals,21
appraise,8
appraised,10
appraisee,3
appraiser,2
appraising,6
appre,1
apprec,2
appreciable,6
appreciably,1
appreciate,307
appreciated,58
appreciates,6
appreciating,4
appreciation,41
appreciative,7
apprehend,5
apprehended,4
apprehension,7
apprehensive,15
apprent,1
apprentice,73
apprenticed,5
apprentices,51
apprenticeship,44
apprenticeships,17
appro,7
approach,638
approached,123
approaches,71
approaching,92
appropria,1
appropriate,673
appropriately,28
appropriateness,4
approv,1
approval,176
approvals,27
approve,95
approved,274
approves,8
approving,12
approx,1
approximate,22
approximated,1
approximately,150
approximating,1
approximation,11
apr,1
apres-ski,1
apricot,20
apricots,3
april,461
aproditus,3
apron,38
aprons,5
apsey,1
apsley,4
apt,11
aptitude,4
aptly,1
apton,3
aq,1
aqaba,1
aqua,5
aquacade,1
aqualunging,1
aquaplaning,2
aquari,1
aquaria,1
aquarist,6
aquarium,5
aquariums,1
aquarius,8
aquatade,1
aquatic,7
aquatics,1
aquatint,1
aquavit,1
aqueduct,2
aqueducts,2
aqueous,3
aquifer,1
aquiline,3
aquino,4
ar,131
arab,24
arabia,29
arabian,8
arabians,1
arabic,6
arable,4
arabs,32
arachnophobia,4
arafat,3
arak,1
araldite,3
aramians,1
aramis,1
aramites,1
aran,9
aran-type,1
ararat,9
aravalley,2
arb,2
arbiter,1
arbiters,2
arbitr,1
arbitrarily,9
arbitrary,42
arbitrate,2
arbitration,3
arbitrator,2
arboretum,9
arborough,6
arbour,1
arbroath,6
arc,11
arcade,12
arcades,3
arcal,1
arcane,3
arch,60
arch-conservative,2
arch-introspective,1
archadian,1
archadians,1
archaeological,20
archaeologist,6
archaeologists,19
archaeology,30
archaic,6
archaisms,1
archbishop,28
archbishops,1
arched,4
archer,7
archers,2
arches,11
archetypal,1
archetypes,1
archetypical,1
archi,1
archie,11
archimedes,1
archipelago,2
architect,47
architecting,2
architects,43
architectural,16
architecturally,3
architecture,122
architectures,1
architrave,4
archival,1
archive,19
archived,5
archives,25
archiving,5
archivist,11
archivists,1
archlin,1
archol,1
archway,24
archways,3
arcs,2
arctic,7
ardent,2
ardently,1
ardilles,3
ardley,7
ardmore,2
arduous,6
are,92529
area,3697
areas,1475
aren,2
arena,38
arenas,2
areopagitica,1
ares,1
arf,20
arford,3
arg,2
argen,1
argentina,9
argentine,6
argentinean,1
argentinian,3
argh,5
arghh,2
arghhh,1
argins,1
argo,1
argon,1
argonauts,1
argons,1
argos,55
argosy,1
argu,2
arguable,6
arguably,17
argue,271
argued,119
arguello,1
argues,33
arguing,167
argument,562
argumentative,10
arguments,195
argus,2
argy,3
argy-bargies,1
argyle,9
argyll,9
argyllshire,2
ari,4
arid,2
ariel,4
aries,18
aright,3
arimathea,5
ariosto,1
arise,100
arised,1
arisen,28
arises,50
arising,133
aristide,1
aristocracy,5
aristocratic,3
aristocrats,2
ariston,2
arith,1
arithm,1
arithmetic,54
arithmetical,7
arithmetically,2
arizona,2
ark,20
arkansas,3
arken,1
arkensaw,3
arket,1
arkle,3
arkley,1
arkworth,1
arli,1
arlston,1
arm,377
arm-setter,1
armada,5
armageddon,7
armagh,15
armament,3
armaments,14
armand,1
armature,3
armband,4
armbands,10
armchair,12
armchairs,4
armed,170
armenia,8
armenian,8
armful,3
armies,17
arming,4
armistice,9
armitage,4
armless,1
armor,1
armour,24
armoured,10
armourer,1
armoury,8
armpit,4
armpits,9
armrest,1
arms,300
armstrong,14
armstrongs,1
army,479
arncott,5
arndale,4
arnie,6
arnold,36
aro,2
aroma,9
aromatherapy,14
arose,50
arou,2
arougeaye,1
around,3454
arousal,28
arouse,3
aroused,16
arouses,3
arpeggios,1
arquala,1
arr,4
arra,2
arran,14
arrange,177
arranged,150
arrangement,133
arrangements,256
arranger,2
arranges,1
arranging,45
arrans,1
arrant,1
array,14
arrear,2
arrears,80
arrest,58
arrested,100
arresting,9
arrests,12
arrinson,1
arrival,35
arrivals,8
arrive,151
arrived,248
arrivederci,3
arrives,30
arriving,65
arrogance,16
arrogant,22
arrogantly,2
arronale,1
arrondissement,1
arrorat,1
arrow,61
arrowhead,2
arrows,36
arrr,1
arse,172
arse-hole,1
arsed,9
arsehole,29
arseholed,1
arseholes,6
arsenal,60
arsenic,5
arses,4
arsewipe,1
arsey,1
arsier,1
arson,16
arsonist,2
arsonists,2
arsons,1
art,397
artcan,1
artefact,1
artefacts,1
arterial,1
arteries,36
arteriosclerosis,5
artery,27
artex,10
artexed,2
artexing,2
artfully,1
arth,3
arthie,1
arthri,1
arthritic,2
arthritis,55
arthur,282
arthuriad,1
arthy,1
arti,2
artic,3
article,305
articles,73
artics,1
articular,1
articulate,27
articulatecy,1
articulated,12
articulates,1
articulation,3
articulations,1
artifacts,1
artifice,1
artificer,2
artificial,86
artificiality,2
artificially,23
artillery,27
artisan,2
artisans,1
artist,101
artistic,28
artistically,1
artists,59
artois,1
arts,257
artwork,12
arty,1
arundel,2
as,28192
asa,4
asansiki,1
asbestos,5
ascend,3
ascendant,2
ascended,4
ascenders,1
ascending,1
ascends,1
ascension,12
ascent,5
ascer,1
ascertain,22
ascertained,6
ascertaining,3
ascertains,1
ascii,14
ascot,14
ascott,3
ascribe,1
ascribed,3
ascribes,1
asda,66
asdas,2
asdir,2
ase,2
asexual,2
asexually,1
asfa,3
ash,68
ashamed,61
ashbourne,2
ashburton,2
ashcroft,1
ashdon,2
ashdown,25
ashe,1
ashenhill,1
asher,2
ashes,12
ashet,3
ashfield,21
ashford,6
ashforth,1
ashington,25
ashleworth,2
ashley,69
ashlyn,1
ashmore,1
ashore,35
ashpoles,3
ashtead,1
ashton,11
ashtray,45
ashtrays,6
ashwall,2
asia,23
asian,63
asians,7
asiatic,1
aside,130
asides,4
asil,1
asinine,1
ask,4148
asked,2259
askett,3
askew,2
askews,1
askham,3
askians,1
asking,1164
asks,148
asleep,279
asley,1
aspe,1
aspect,250
aspects,305
aspel,4
aspell,1
asphalt,3
asphyxia,4
asphyxiated,1
aspic,1
aspidistra,1
aspiration,6
aspirational,1
aspirations,40
aspire,4
aspired,1
aspires,1
aspirin,32
aspiring,5
aspirins,3
aspley,3
aspro,1
ass,21
assa,2
assab,2
assad,1
assailants,1
assam,2
assan,1
assassin,2
assassinate,4
assassinated,5
assassinating,1
assassination,10
assassinations,1
assassinizing,1
assault,54
assaulted,30
assaulting,3
assaults,14
assay,1
asse,2
assem,1
assemb,1
assemble,11
assembled,19
assembler,1
assembles,1
assemblies,14
assembling,5
assembly,262
assent,5
assert,7
asserted,4
asserting,2
assertion,24
assertions,1
assertive,75
assertiveness,19
asserts,1
asses,2
assess,112
assessed,77
assessing,49
assessment,276
assessments,41
assessor,16
assessors,5
asset,57
assets,127
asshole,1
assholes,1
assid,1
assiduous,1
assiduously,2
assif,5
assign,15
assignation,1
assigned,22
assigning,1
assignment,154
assignments,57
assigns,2
assimilate,12
assimilated,9
assimilating,4
assimilation,5
assin,3
assis,2
assisi,1
assist,108
assistance,138
assistant,136
assistants,31
assisted,29
assisting,13
assists,6
assizes,3
asso,2
assoc,1
associa,1
associate,54
associated,221
associates,46
associating,2
association,404
associations,103
associative,1
assorted,4
assortment,4
assu,3
assum,1
assumably,1
assume,333
assumed,107
assumes,42
assuming,123
assump,1
assumption,105
assumptions,69
assumptive,2
assur,1
assurance,175
assurances,16
assure,113
assured,85
assures,8
assuring,1
assynt,1
asta,1
astaire,1
asterisk,8
asterisks,3
asterix,2
astern,2
asteroid,2
asteroids,1
asth,1
asthana,5
asthma,75
asthmat,1
asthmatic,8
asthmatics,7
asti,4
astills,1
aston,52
astonish,1
astonished,24
astonishing,41
astonishingly,8
astonishment,8
astor,4
astound,1
astounded,3
astounding,3
astounds,2
astra,18
astral,2
astray,13
astribut,1
astricles,2
astrid,2
astride,4
astro-turf,1
astrologer,1
astrologers,1
astrologists,1
astrology,4
astronauts,2
astronomer,5
astronomers,10
astronomic,1
astronomical,17
astronomically,1
astronomy,16
astroturf,1
astute,3
aswan,2
asylum,28
asylums,3
asymmetric,2
asymmetrical,6
asymmetry,1
asymptomatic,2
asymptomatically,1
asymptote,2
asymptotes,2
asymptotic,1
asyrian,1
at,42603
atamont,1
atari,6
ataris,1
atavan,1
atch,3
atchee,1
atchoo,5
ate,155
ath,1
atheist,2
atheists,1
athel,1
athema,1
athena,2
athens,19
atherston,2
atherstone,2
atherton,1
athesians,1
athey,2
athlete,10
athletes,10
athletic,57
athletically,1
athletico,1
athletics,6
athorpe,1
ation,1
ations,1
atkins,15
atkinson,16
atlanta,19
atlantic,44
atlantis,3
atlas,7
atlases,1
atmosphere,181
atmospheres,2
atmospheric,6
atmospherics,2
atom,33
atomic,21
atomistical,1
atoms,42
atone,1
atonement,7
atr,1
atrium,1
atrocious,13
atrocities,7
atrocity,2
atrophied,1
atropine,1
ats,2
att,4
attach,29
attache,6
attached,192
attaches,7
attaching,11
attachment,7
attachments,4
attack,365
attacked,70
attacker,5
attackers,1
attacking,62
attacks,106
attain,6
attainable,2
attainance,1
attained,8
attainers,2
attaining,2
attainment,18
attainments,2
attains,1
attavan,3
attempt,250
attempted,63
attempting,58
attempts,76
atten,3
attenborough,8
attenbrough,2
attenburg,1
attend,190
attendance,119
attendances,18
attendant,23
attendants,4
attende,1
attended,117
attendees,1
attender,2
attenders,1
attending,82
attends,12
attention,526
attentions,2
attentive,6
attentively,2
attenuated,1
attenuating,1
attest,1
attested,1
attesting,1
attic,30
attics,2
attila,1
attire,3
attitude,414
attitudes,113
attitudinal,3
attlee,2
attlington,1
attorney,10
attrac,1
attract,96
attracted,73
attracting,27
attraction,31
attractions,24
attractive,213
attractively,1
attractiveness,5
attractor,1
attractors,1
attracts,30
attranto,1
attributable,4
attribute,17
attributed,8
attributes,22
attributing,3
attribution,4
attrition,1
attuned,2
attwater,2
atween,1
atyp,1
atypical,2
au,16
au-vents,1
auberge,2
aubergine,4
aubergines,2
aubern,5
aubretia,1
aubrey,1
auburn,3
auc,1
auchen,1
auchenree,2
auchentipple,1
auck,1
auckland,8
auckley,4
auction,47
auctioned,1
auctioneer,2
auctioneers,1
auctioning,4
auctions,4
aud,2
audacious,2
audacity,11
audane,1
audbury,1
audessus,1
audi,13
audi-volkswagen,1
audible,6
audibly,1
audience,248
audiences,24
audienceship,1
audin,1
audio,68
audiovisual,1
audiponde,1
audis,1
audit,160
auditable,1
audited,41
auditing,40
audition,20
auditioning,4
auditor,95
auditoria,1
auditorial,1
auditorium,5
auditors,121
auditory,6
audits,16
audley,10
audrey,44
audyponch,1
auf,1
aug,5
auge,2
augers,2
aught,14
augment,5
augmented,18
august,314
auguste,1
augustine,4
augustinian,1
aun,2
aunt,112
auntie,99
aunties,4
aunts,16
aunty,212
auper,7
aura,8
aural,2
auro,1
aurora,1
aus,2
auspices,9
auspicious,2
aussie,5
aussies,4
aust,1
austell,1
austells,1
austen,10
austere,4
austerity,2
austin,23
austins,5
austra,1
austrailian,3
australasia,3
australia,202
australian,80
australians,11
austria,55
austrian,10
austrians,3
austro,1
austro-prussian,1
aut,2
autarchy,1
autee,4
auth,8
authentic,8
authenticate,1
authenticity,1
author,57
authored,2
authoress,2
authori,1
authoris,1
authorisation,19
authorisations,3
authorise,11
authorised,37
authorises,4
authorising,8
authoritarian,17
authoritarianism,3
authoritative,6
authorities,747
authority,1225
authority-based,1
authorization,15
authorizations,3
authorize,15
authorized,25
authorizes,1
authorizing,5
authors,26
autistic,2
auto,37
auto-antibodies,1
auto-canon,1
auto-immune,7
auto-off,1
auto-offs,4
auto-samplers,1
autobahns,1
autobiographical,1
autobiographies,2
autobiography,22
autobus,1
autocad,2
autocracy,1
autocratic,2
autocratically,1
autoexec,12
autograph,4
automate,1
automated,3
automatic,135
automatically,165
automatics,3
automation,3
automaton,1
automobiles,3
automotive,4
autonomous,5
autonomy,5
autopsy,1
autoroute,1
autoserve,1
autostradas,1
autovent,1
autumn,106
auxil,1
auxiliaries,4
auxiliary,8
av,4
ava,4
avail,14
availa,2
availabil,1
availabilities,1
availability,64
available,1078
avails,1
avalanche,4
avaline,1
avant-garde,3
avarag,4
avcs,3
ave,2
aveline,1
aven,1
avenger,3
avengers,2
avenue,116
avenues,20
aver,2
average,607
averaged,12
averagely,1
averages,16
averaging,12
averse,5
aversion,3
avert,2
averting,1
aviaries,2
aviary,2
aviation,11
avid,5
avidly,2
aviemore,1
avila,2
avionex,2
avionics,1
aviv,7
avo,3
avocado,9
avocados,4
avogadro,1
avoi,1
avoid,314
avoidable,2
avoidance,7
avoided,29
avoiding,38
avoids,5
avokea,2
avon,34
avonmouth,1
avovi,1
avowed,1
avriel,2
avril,7
avuncular,1
aw,22
awa,4
await,15
awaited,3
awaiting,23
awaits,2
awake,159
awaken,4
awakening,8
awar,1
award,155
awardance,1
awarded,49
awarding,8
awards,79
aware,888
awareness,88
awares,1
away,4866
aways,9
awe,3
awed,1
awesome,4
awestruck,2
awf,1
awfu,1
awful,931
awfully,102
awfulness,1
awhile,1
awkward,240
awkward-looking,1
awkward-shaped,1
awkwardly,2
awkwardness,2
awl,38
awning,1
awnings,1
awoke,4
axe,27
axed,4
axel,1
axes,19
axiom,2
axiomatic,3
axis,38
axle,7
axles,4
axminster,9
axminsters,1
axon,2
axons,2
axton,1
ay,149
ayatollah,5
ayatollahs,1
aycliffe,1
aye,4300
ayer,6
ayes,9
aylesbury,32
aylesbury-bound,1
aylesmore,1
ayleston,4
ayletts,5
ayloch,23
aylot,1
ayr,12
ayre,2
ayres,3
ayrshire,3
ayrton,1
aysh,1
aysha,3
azalea,7
azaleas,9
azerbaijan,2
azil,2
azimov,1
aziz,3
aztec,1
aztecs,2
b,3908
b-seventeen,7
b-sky-b,8
b-tec,1
b-tech,1
ba,241
baa,43
baaaaaa,1
baah,1
bab,4
bab-bab,1
baba,4
baba-ba,1
babana,1
babbies,2
babble,2
babbling,2
babby,5
babe,68
babel,1
babes,8
babies,198
babkins,2
baboon,2
baboons,3
baby,965
baby-faced,1
baby-gro,2
baby-sit,8
baby-sitter,7
baby-sitting,3
babycham,13
babyfood,1
babyfoods,1
babygro,3
babyish,1
babylon,3
babys,1
babysit,17
babysitter,3
babysitters,2
babysitting,31
babywipe,1
bac,2
bacardi,8
bacca,1
bacchus,6
baccy,4
bach,12
bachelor,7
bachelors,5
bachs,1
bacilli,2
back,15909
back-benchers,1
back-calculate,1
back-date,1
back-dated,1
back-dive,1
back-drop,1
back-handers,1
back-interest,1
back-pedal,1
back-slash,10
back-stage,1
back-street,1
back-to-back,3
back-to-nature,1
back-tracked,1
back-tracking,1
back-up,19
back-ups,1
backache,2
backaches,1
backbench,3
backbencher,2
backbenchers,5
backbone,13
backcloth,4
backcrosses,1
backdate,4
backdated,4
backdating,1
backdoor,3
backdrop,8
backdrops,2
backed,83
backer,4
backfire,4
backfired,7
backfiring,1
backgardens,1
background,402
backgrounds,19
backhanded,1
backhanders,1
backhouse,1
backing,98
backlash,16
backlog,23
backlogs,2
backroom,2
backs,83
backscratch,1
backseat,1
backsi,1
backside,37
backsides,9
backslash,20
backslide,1
backslidings,1
backspace,22
backstage,5
backstop,1
backstreet,3
backstroke,1
backtrack,3
backtracking,4
backup,53
backups,5
backward,33
backward-type,1
backwardness,3
backwards,211
backwater,1
backyard,8
bacon,178
bacons,1
bacteria,41
bacterial,8
bacteriological,1
bacteriologically,1
bacteriology,1
bacterium,5
bacup,6
bad,3091
bad-hats,1
badance,1
badd,1
baddel,1
badden,1
baddening,1
baddens,1
baddie,4
baddies,11
baddy,7
bade,1
baden,2
badenoch,1
badge,62
badger,18
badgered,1
badgering,4
badgers,3
badges,30
badgett,1
badl,1
badly,265
badminton,31
badness,1
badon,1
baffle,1
baffled,20
baffles,1
baffling,3
bafta,1
bag,1009
bagelle,1
bagfuls,1
baggage,10
baggages,1
bagged,8
bagger,1
baggers,1
bagging,4
baggings,1
baggis,1
baggy,27
baggyish,1
baghdad,36
bagpipes,5
bagpuss,1
bags,377
bagshall,1
baguettes,1
bah,5
baha,1
bahamas,7
bahia,2
bahrain,5
bail,44
bailed,4
bailer,1
bailey,39
baileys,10
bailiff,7
bailiffs,4
bailing,5
baily,2
bain,1
bainey,4
bair,1
bairds,1
bairn,11
bairns,15
bait,14
baited,1
baiting,6
baits,1
baize,5
bak,1
bake,36
baked,79
bakehouse,9
bakelite,2
baker,75
bakeries,7
bakers,35
bakery,42
bakes,3
bakewell,16
bakewells,1
baking,62
bal,3
bala,2
balaclava,4
balakrishnan,2
balan,1
balanc,1
balance,472
balanced,120
balances,41
balancing,37
balasinya,1
balconies,5
balcony,43
bald,67
bald-headed,1
balderdash,2
balderton,1
baldies,1
balding,2
baldness,8
baldock,2
baldrey,1
baldry,1
baldwin,6
baldy,9
bale,5
baled,1
baler,4
balers,5
bales,16
balfa,1
bali,1
baling,1
balk,1
balkan,4
balkans,1
balked,1
ball,949
ball-game,1
ball-park,2
ball-point,1
ballad,8
ballads,4
ballard,1
ballasarly,3
ballast,10
ballbag,1
ballbearings,2
ballcock,1
balled,1
baller,1
ballerina,7
ballesteros,1
ballet,45
ballinamore,1
balling,2
ballistic,11
balloo,3
balloon,45
ballooned,1
balloonists,2
balloons,45
ballot,65
balloted,5
balloting,3
ballots,3
ballpark,1
ballpoint,2
ballroom,17
balls,165
balls-up,1
balls-ups,1
ballwood,1
bally,13
ballykelly,1
ballymena,2
balm,4
balmoral,2
balmy,1
balnamenoch,1
baloch,1
baloney,2
baloo,5
balsa,1
balsas,1
balthasar,4
balthazar,1
baltic,14
baltimore,6
baluster,1
bam,18
bama,5
bamber,10
bambers,1
bambi,3
bamboo,7
bamboozle,2
bamburgh,1
bambury,3
bammy,1
bampton,5
ban,95
ban-the-bezier,1
bana,6
banal,3
banana,105
bananarama,1
bananas,91
banbridge,1
banbury,216
band,286
band-aid,2
band-wagon,2
banda,1
bandage,78
bandaged,12
bandages,21
bandaging,8
banded,7
bander,1
bandi,1
bandied,4
banding,7
bandit,4
banditry,1
bandits,5
bandolier,1
bands,83
bandsaw,2
bandstand,7
bandwagon,12
bandy,4
bandying,1
bane,3
banford,1
bang,240
banged,23
banger,16
bangers,7
banging,70
bangkok,6
bangladesh,16
bangladeshi,1
bangladeshis,2
bangle,6
bangles,1
bangor,34
bangs,9
bangshoot,1
bangy,1
banish,2
banished,4
banishing,1
banishment,1
banister,1
banisters,2
banjo,2
bank,930
banked,5
banker,58
bankers,15
bankhead,1
banking,69
bankment,2
banknotes,6
bankroll,1
bankrolled,1
bankrolling,1
bankrupt,31
bankruptcies,3
bankruptcy,7
banks,201
bankside,1
banksides,2
banned,65
banner,25
banners,18
banning,14
bannister,11
bannisters,3
bannocks,1
banns,9
banquet,27
banqueting,5
bans,5
banshees,1
banson,4
banston,1
bantams,3
banted,1
banw,3
baow,1
bap,3
baps,7
bapti,1
baptise,4
baptised,14
baptism,68
baptismal,4
baptist,19
baptiste,1
baptists,4
baptize,3
baptized,42
baptizing,2
bar,766
barabbas,3
barb,4
barba,1
barbadian-born,1
barbados,5
barbara,166
barbarian,1
barbarians,2
barbaric,10
barbarism,2
barbarous,1
barbecue,24
barbecues,1
barbecuing,1
barbed,16
barber,13
barbers,3
barbershop,1
barbican,11
barbie,14
barbiturates,3
barbon,3
barbra,4
barcelona,10
barcelonian,1
barclay,15
barclaycard,11
barclays,22
bard,5
barder,2
bardolatry,1
bardolotry,1
bardolph,1
bardwell,5
bare,76
bare-faced,1
bareala,1
bareback,1
bared,2
barefaced,1
barefeet,1
barefoot,2
barefooted,1
barely,35
barent,1
barest,1
barf,1
barford,3
bargain,78
bargained,1
bargaining,27
